,JCAT,Satcat,Piece,Type,Name,PLName,LDate,Parent,SDate,Primary,DDate,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames
0,C00100,NNA,,R2,Unknown,Same as WT1190F,,,2009 Jan  0,Earth,2009 Jan  0,ERR,C00103,NASA,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2009 Oct 28,48596,,899735,,23.20,,CLO,,
1,C00101,NNA,,P,Unknown NRO (Sirio mistag),ISON UI.41,,,2009 Jan  0,Earth,,O,,NRO,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2002 Dec  1,35603,,36005,,12.98,,GEO/ID,,
2,C00102,NNA,,R2,Unknown 9U01FF6,Same as WT1190F,,,2009 Jan  0,Earth,2009 Jan  0,ERR,C00103,NASA,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Jan 12,99564,,547783,,80.69,,CLO,,
3,C00103,NNA,,R2,Unknown WT1190F,,,,2008 Dec,Earth,2015 Nov 13 0618,R,Sri Lanka,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2015 Oct  1,21761,,672783,,9.83,,CLO,,
4,C00104,27540,1999-040,R2,Unknown WJ2B5AC,Integral       ?,1999 Jul 23,,2015 Jan  0,Earth,,O,,NASA,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2015 Aug  1,8995,,140458,,53.16,,VHEO,,
5,C00105,NNA,,R2,Unknown 6Q0B44E,Unknown XL8D89E,,,2015 Jan  0,Earth,,O,,NASA,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Jan  1,631283,,967563,,52.42,,CLO,,
6,C00106,25989,1999-066A,P   D,Unknown S509356,XMM-Newton,1999 Dec 10,,2016 Apr  0,Earth,,O,E/,NASA,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 May 30,30395,,154784,,47.11,,DSO,,
7,C00107,NNA,,P,Unknown UI058,ISON UI.58,,,2016 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Jan  1,37397,,37681,,16.86,,VHEO,,
8,C00108,NNA,,P,Unknown UI168,ISON UI.168,,,2016 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Jan  1,34750,,36872,,14.47,,GEO/ID,,
9,C00109,NNA,,P,Unknown UI031,ISON UI.31,,,2016 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Jan  1,34844,,36774,,4.79,,GEO/ID,,
10,C00110,NNA,,P,Unknown UI044,ISON UI.44,,,2016 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Jan  1,35604,,35943,,14.07,,GEO/ID,,
11,C00111,NNA,,P,Unknown UI139,ISON UI.139,,,2016 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Jan  1,35592,,35992,,15.09,,GEO/I,,
12,C00112,NNA,,P,ETBO YS18A5C,YS16534 = A104ayW =A104lks,,,2017 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Sep 30,5104,,120174,,20.08,,VHEO,,
13,C00113,NNA,,P,Asteroid 2017 WW1,,,,2017 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Nov 21,134574,,-152484,,54.95,,EEO,,
14,C00114,NNA,,P,Unknown ZD8FCAE,Unknown ZFA6869,,,2018 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2018 Feb 23,9620,,180839,,7.32,,DSO,,
15,C00115,NNA,,P,Unknown ZBAFC69,2018 AV2,,,2018 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2018 Jan 19,,,,,,,,,
16,C00116,NNA,,P,Asteroid 2010 WC9,,,,2017 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Sep 30,5104,,120174,,20.08,,VHEO,,
17,C00117,NNA,,P,Unknown S511443,,,,2018 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2018 Jun 22,678,,61964,,24.00,,HEO,,
18,C00118,NNA,,P,Unknown S509559,Vela object?,,,2016 Apr 28,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Mar 26,57450,,166543,,14.58,,DSO,,
19,C00119,NNA,2002-048A,P   D,Not Integral,S27540 spurious TLEs,2002 Oct 17,S27542,2002 Oct 17 0613,Earth,,O,,ESA,I-ESA,ALEN,XMM,AOCS,3954,,3414,,3954,,6.0,,3.2,,16.0,,Box + Cyl + 2 Pan,2002 Oct 28,2285,,152813,,52.16,,DSO,,
20,C00120,NNA,,P,Unknown 900DC57,,,,2018 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2012 Jan  1,10517,,122176,,36.21,,VHEO,,
21,C00121,NNA,,P,Unknown ZGBD4BF,Vela object?,,,2018 Apr 12,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2018 May  1,53615,,169000,,15.81,,DSO,,
22,C00122,NNA,,P,Unknown XV902A4,XW99CEC,,,2016 Nov 11,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Oct 30,5167,,119054,,18.13,,VHEO,,
23,C00123,NNA,,P,Unknown XL8D89E,,,,2016 Mar 30,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2016 Mar 30,715605,,952642,,39.14,,CLO,,
24,C00124,08749,1976-023D,P,Unknown S510923,SR 11B?,1976 Mar 15,S08748,1976 Mar 22 1100?,Earth,,O,,USAF,US,NRL,SR 11,Star 13A,171,,171,,171,,0.4,,1.5,,2.5,,Cyl + 2 Pan,1976 Mar 18,115720,,116645,,25.60,,VHEO,,
25,C00125,NNA,,P,Asteroid ZU1CE58,,,,2018 Oct 19,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2017 Nov 21,134574,,-152484,,54.95,,EEO,,
26,C00126,NNA,,P,Unknown ZTF02CP,,,,2018 Oct 19,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jan 10,6877,,153882,,23.78,,DSO,,
27,C00127,NNA,,P,ETBO A10bMLz,Empty Trash Bag Object,,,2019 Jan 25,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Feb 20,1761,,487673,,104.82,,CLO,,
28,C00128,NNA,,P,Asteroid ZTF02Rm,,,,2019 Feb  1,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jan 19,,,,,,,,,
29,C00129,NNA,,P,ETBO C0T2J32,Empty Trash Bag Object,,,2019 Jan 25,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jul  3,0,,0,,0.00,,,,
30,C00130,NNA,,P,Unknown S511700,,,,2018 Jan  0,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2018 Jun 22,678,,61964,,24.00,,HEO,,
31,C00200,NNA,,P,ISON,,,,2019 Feb  1,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jan 19,,,,,,,,,
32,C00201,NNA,,P,Phobos,Pseudo entry,,,2019 Feb  1,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jan 19,,,,,,,,,
33,C00202,NNA,,P,Deimos,Pseudo entry,,,2019 Feb  1,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jan 19,,,,,,,,,
34,C00300,NNA,,P,Future Launch,Pseudo entry,,,2019 Feb  1,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jan 19,,,,,,,,,
35,C00301,NNA,,CX,Asteroid 2019 OK,A10f1QW,,,2019 Jul 25,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jul 24,,,,,,,,,
36,C00302,NNA,,CX,Object 2018 AV2,Snoopy Candidate,,,2017 Sep  4,Earth,,O,,UNK,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2019 Jul 24,,,,,,,,,
37,C00303,NNA,,CX,Object C26FED2,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
38,C00304,NNA,,CX,Object G202002,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Apr 10,34230,,189338,,20.67,,DSO,,
39,C00305,NNA,,CX,Object 2020 OY4,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
40,C00306,NNA,,P,UNID GTO CC,CSS 72787,,,1993 Sep  6,Earth,1993 Sep  6,OX,,UNK,US,UNK,,,0,,0,,0,,0.0,,0.0,,0.0,,,1993 Sep  6,597,,44563,,26.23,,HEO,,
41,C00307,NNA,1993-061,C,deb H10,Runes  72829-,1993 Sep 26,,1993 Sep 26,Earth,1993 Sep 29,OX,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1993 Sep 29,775,,825,,98.61,,LEO/S,,
42,C00308,NNA,,CX,Object 2020 SW,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
43,C00309,NNA,,CX,Object 2020 UF3,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
44,C00310,NNA,,CX,Scratch test object 1,GAMBIT,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
45,C00311,NNA,,CX,Scratch test object 2,GAMBIT,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
46,C00312,NNA,,CX,Oumuamua,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
47,C00313,NNA,,CX,2021 GW4,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2021 Apr 12,,,,,,,,,
48,C00314,NNA,,CX,Scratch test object 3,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
49,C00315,NNA,,CX,JWST prelaunch,,,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2020 Feb 16,,,,,,,,,
50,C01000,89314,,D,89314 [2018 Vimpel TLEs],Unknown GEO object,,,2018 Oct  2,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2018 Oct  1,33008,,39170,,13.12,,GEO/NS,,
51,C01001,81014,,D,81014 [2018 Vimpel TLEs],Unknown GTO object,,,2018 Oct  2,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2018 Oct  8,6360,,35719,,22.43,,HEO,,
52,C01002,81229,,D,81229 [1998 AT TLEs],Unknown Mol object,,,1997 Feb,Earth,1998 Dec,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Nov 20,2318,,37417,,67.46,,GTO,,
53,C01003,81237,,D  P,deb Oko? [C81237 1998 TLEs],,,,1997 Feb 14,Earth,1998 Dec,OX,,PVO,RU,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1997 Mar  4,643,,37785,,64.81,,GTO,,
54,C01004,81241,,D,deb Oko? [C81241 1998 TLEs],,,,1997 Mar 25,Earth,1998 Dec,OX,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Nov 14,2607,,37303,,66.93,,GTO,,
55,C01005,81247,,D,deb Oko? [C81247 1998 TLEs],,2018 Oct  1,,2018 Oct  1,Earth,,O,,RVSN,RU,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Nov 18,5054,,34787,,64.99,,GTO,,
56,C01006,81254,,D,deb Oko? [C81254 1998 TLEs],,,,1997 Mar 25,Earth,1998 Dec,OX,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Dec 13,1677,,39502,,67.48,,GTO,,
57,C01007,81284,,D,deb Oko? [C81284 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1997 Mar 23,1436,,38017,,67.89,,GTO,,
58,C01008,81323,,D,deb Oko? [C81323 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Dec 13,378,,41428,,65.41,,GTO,,
59,C01009,81329,,D,deb Oko? [C81329 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Nov 11,2705,,36842,,66.71,,GTO,,
60,C01010,81338,,D,deb Oko? [C81338 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Nov 19,2571,,38108,,70.44,,GTO,,
61,C01011,81341,,D,deb Oko? [C81341 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Dec 18,2799,,39670,,72.01,,GTO,,
62,C01012,81342,,D,deb Oko? [C81342 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Feb 19,3041,,37973,,67.18,,GTO,,
63,C01013,81343,,D,deb Oko? [C81343 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Mar 25,2686,,38130,,66.90,,GTO,,
64,C01014,81357,,D,deb Oko? [C81357 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Dec 20,3191,,36578,,68.10,,GTO,,
65,C01015,81358,,D,deb Oko? [C81358 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Dec 28,3827,,34555,,69.03,,GTO,,
66,C01016,81359,,D,deb Oko? [C81359 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Sep 10,2360,,37279,,70.20,,GTO,,
67,C01017,81361,,D,deb Oko? [C81361 1998 TLEs],,,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Jun 10,1943,,35995,,62.76,,GTO,,
68,C01018,2147483647,,D,deb Oko? [C81362-C81400],[1998 TLEs],,,1997 Mar 23,Earth,,O,,UNK,UNK,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 Mar  1,2359,,37292,,67.16,,GTO,,
69,C01019,87054,1975-052,D  P,deb Delta 111,[C87054 1998 TLEs],1975 Jun 12,S07946,1991 May  1 0856,Earth,,O,,GSFC,US,,,,0,,0,,0,,0.0,,0.0,,0.0,,,1998 May 28,1046,,1513,,99.66,,LEO/S,,
70,C10001,NNA,,CX,ISON 22600,ISON Unknown [17.0   0.15],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,351,,10286,,61.93,,MEO,,
71,C10002,44363,1991-076Q,CX,ISON 25900,deb USA 72,1991 Nov  8,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,2541,,11677,,63.38,,MEO,,
72,C10003,23811,1983-078C,CX,ISON 25902,deb USAF satellite,1983 Jul 31,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,674,,13570,,63.68,,MEO,,
73,C10004,NNA,,CX,ISON 26800,ISON Unknown [18.0   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,472,,14268,,63.15,,HEO,,
74,C10005,NNA,,CX,ISON 28100,ISON Unknown [15.5  20.30],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,6775,,9004,,92.36,,MEO,,
75,C10006,NNA,,CX,ISON 30700,ISON Unknown [16.2   0.15],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,871,,16569,,64.41,,HEO,,
76,C10007,NNA,,CX,ISON 32400,ISON Unknown [14.9   0.08],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,273,,16444,,24.62,,HEO,,
77,C10008,NNA,,CX,ISON 32800,ISON Unknown [15.6   0.09],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,468,,18132,,7.05,,HEO,,
78,C10009,NNA,,CX,ISON 33700,ISON Unknown [16.9   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,321,,19074,,62.17,,HEO,,
79,C10010,NNA,,CX,ISON 34601,ISON Unknown [14.9   3.94],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,1057,,18797,,65.54,,HEO,,
80,C10011,NNA,,CX,ISON 35201,ISON Unknown [15.8   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,411,,19863,,7.02,,HEO,,
81,C10012,NNA,,CX,ISON 35500,ISON Unknown [17.9   0.06],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,416,,19484,,8.38,,HEO,,
82,C10013,NNA,,CX,ISON 36300,ISON Unknown [14.7   0.02],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,332,,19960,,4.34,,HEO,,
83,C10014,NNA,,CX,ISON 37400,ISON Unknown [14.3   0.04],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,415,,21229,,2.69,,HEO,,
84,C10015,NNA,,CX,ISON 38300,ISON Unknown [15.9   2.44],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,968,,21309,,54.78,,HEO,,
85,C10016,NNA,,CX,ISON 38600,ISON Unknown [15.8   0.04],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,330,,21310,,8.62,,HEO,,
86,C10017,NNA,,CX,ISON 39000,ISON Unknown [17.2   0.02],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,385,,21571,,7.52,,HEO,,
87,C10018,NNA,,CX,ISON 39700,ISON Unknown [15.6   0.03],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,470,,22583,,4.50,,HEO,,
88,C10019,NNA,,CX,ISON 39800,ISON Unknown [15.7   0.02],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,359,,22630,,7.28,,HEO,,
89,C10020,NNA,,CX,ISON 40300,ISON Unknown [17.0   0.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,583,,21966,,57.94,,HEO,,
90,C10021,25675,1999-017E,CX,ISON 40500,IUS debris?,1999 Apr  9,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,345,,22471,,29.05,,HEO,,
91,C10022,NNA,,CX,ISON 40600,ISON Unknown [13.0   0.00],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,593,,19500,,2.50,,HEO,,
92,C10023,NNA,,CX,ISON 40601,ISON Unknown [16.3   0.03],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,346,,22787,,6.87,,HEO,,
93,C10024,NNA,,CX,ISON 40900,ISON Unknown [14.3   0.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,301,,22496,,7.48,,HEO,,
94,C10025,NNA,,CX,ISON 41000,ISON Unknown [17.6   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,468,,23721,,6.74,,HEO,,
95,C10026,NNA,,CX,ISON 41001,ISON Unknown [14.2   0.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,366,,23235,,7.47,,HEO,,
96,C10027,NNA,,CX,ISON 41002,ISON Unknown [16.8   0.07],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,567,,23280,,13.07,,HEO,,
97,C10028,NNA,,CX,ISON 41003,ISON Unknown [18.1   0.03],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,373,,21244,,3.64,,HEO,,
98,C10029,NNA,,CX,ISON 41004,ISON Unknown [17.6   0.08],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,446,,23320,,6.77,,HEO,,
99,C10030,NNA,,CX,ISON 41200,ISON Unknown [14.9   0.06],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,485,,23481,,7.57,,HEO,,
100,C10031,NNA,,CX,ISON 41400,ISON Unknown [16.3   0.21],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,315,,20522,,24.75,,HEO,,
101,C10032,NNA,,CX,ISON 41600,ISON Unknown [15.1   0.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,258,,19163,,18.57,,HEO,,
102,C10033,NNA,,CX,ISON 42900,ISON Unknown [15.5   0.08],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,266,,11034,,7.21,,MEO,,
103,C10034,NNA,,CX,ISON 42901,ISON Unknown [14.0   0.01],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,187,,22499,,25.96,,HEO,,
104,C10035,NNA,,CX,ISON 43200,ISON Unknown [15.5   0.11],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,206,,23034,,21.05,,HEO,,
105,C10036,NNA,,CX,ISON 44500,ISON Unknown [18.0   0.04],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,461,,24772,,6.02,,HEO,,
106,C10037,NNA,,CX,ISON 44900,ISON Unknown [14.4   0.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,403,,25494,,7.22,,HEO,,
107,C10038,NNA,,CX,ISON 44901,ISON Unknown [16.9   0.12],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,527,,25560,,3.47,,HEO,,
108,C10039,NNA,,CX,ISON 44902,ISON Unknown [14.7   0.06],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,909,,25259,,64.05,,HEO,,
109,C10040,NNA,,CX,ISON 45000,ISON Unknown [16.7   0.04],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,496,,25554,,6.68,,HEO,,
110,C10041,NNA,,CX,ISON 45001,ISON Unknown [17.3   0.14],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,397,,23938,,8.26,,HEO,,
111,C10042,NNA,,CX,ISON 45100,ISON Unknown [15.8   0.03],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,232,,21056,,21.83,,HEO,,
112,C10043,NNA,,CX,ISON 45200,ISON Unknown [16.9   0.04],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,548,,25564,,2.98,,HEO,,
113,C10044,NNA,,CX,ISON 45300,ISON Unknown [16.5   0.04],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,524,,25808,,3.41,,HEO,,
114,C10045,NNA,,CX,ISON 45600,ISON Unknown [16.5   0.08],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,478,,25740,,3.46,,HEO,,
115,C10046,NNA,,CX,ISON 45800,ISON Unknown [15.0   0.10],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,363,,26057,,6.75,,HEO,,
116,C10047,NNA,,CX,ISON 45900,ISON Unknown [16.6   0.06],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,475,,26235,,4.43,,HEO,,
117,C10048,NNA,,CX,ISON 46300,ISON Unknown [17.8   0.04],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,1229,,25664,,3.46,,HEO,,
118,C10049,NNA,,CX,ISON 46500,ISON Unknown [15.5   0.05],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,393,,26184,,9.58,,HEO,,
119,C10050,NNA,,CX,ISON 46501,ISON Unknown [14.2   0.05],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,386,,26382,,63.22,,HEO,,
120,C10051,NNA,,CX,ISON 46600,ISON Unknown [17.5   0.02],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,446,,26584,,3.02,,HEO,,
121,C10052,NNA,,CX,ISON 46601,ISON Unknown [13.6   0.07],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,297,,25493,,7.44,,HEO,,
122,C10053,NNA,,CX,ISON 46700,ISON Unknown [15.8   0.04],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,591,,26600,,7.50,,HEO,,
123,C10054,NNA,,CX,ISON 46701,ISON Unknown [16.1   0.43],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,292,,24717,,2.93,,HEO,,
124,C10055,NNA,,CX,ISON 47000,ISON Unknown [17.0   0.17],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,507,,26628,,7.69,,HEO,,
125,C10056,NNA,,CX,ISON 47100,ISON Unknown [17.0   0.06],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,293,,26963,,7.86,,HEO,,
126,C10057,NNA,,CX,ISON 47301,ISON Unknown [15.4   0.22],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,527,,26902,,6.72,,HEO,,
127,C10058,NNA,,CX,ISON 47302,ISON Unknown [15.7   0.23],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,219,,17055,,24.96,,HEO,,
128,C10059,NNA,,CX,ISON 47400,ISON Unknown [16.0   0.08],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  2,408,,26964,,7.78,,HEO,,
129,C10060,NNA,,CX,ISON 47500,ISON Unknown [18.1   0.03],,,,,,,,,,,,,0,,0,,0,,0.0,,0.0,,0.0,,,2014 Sep  1,394,,26579,,3.55,,HEO,,
