,JCAT,Satcat,Piece,Type,Name,PLName,LDate,Parent,SDate,Primary,DDate,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames
0,A00001,NNA,1957 ALP 3,C  F,GO,Golovniy Obtekatel',1957 Oct  4,S00001,1957 Oct  4 1933,Earth,1957 Nov?,R,,NII88,SU,OKB1,PS Fairing,,10,,10,,0,,0.5,,0.5,,0.5,,Cone,1957 Oct  4,214,,938,,65.10,,LLEO/I,,
1,A00002,00003,1957 BET 1,R2,8K71A M1-11,8K71A M1-11 (M1-2PS),1957 Nov  3,,1957 Nov  3 0235,Earth,1958 Apr 14,R,,RVSN,SU,OKB1,Blok-A,,7790,,7790,,0,,28.0,,2.6,,28.0,,Cyl,1957 Nov  3,211,,1659,,65.33,,LEO/I,,
2,A00003,NNA,1957 BET 2,C  F,GO,Golovniy Obtekatel',1957 Nov  3,A00002,1957 Nov  3 0236,Earth,1957 Dec?,R,,NII88,SU,OKB1,PS Fairing,,10,,10,,0,,2.0,,1.0,,2.0,,Cone,1957 Nov  3,211,,1659,,65.33,,LEO/I,,
3,A00004,00004,1958 ALP,R4,Cluster 4 Assembly 4,RTV Motor,1958 Feb  1,R02006,1958 Feb  1 0355,Earth,1970 Mar 31,R,,JPL,US,JPL,RTV Motor,,6,,6,,0,,1.2,,0.1,,1.2,,Cyl,1958 Feb  1,359,,2542,,33.18,,LEO/I,,
4,A00005,00006,1958 GAM,R4,Cluster 7 Assembly 4,RTV Motor,1958 Mar 26,R02082,1958 Mar 26 1745,Earth,1958 Jun 28,R,,JPL,US,JPL,RTV Motor,,6,,6,,0,,1.2,,0.1,,1.2,,Cyl,1958 Mar 26,188,,2800,,33.38,,LEO/I,,
5,A00006,NNA,1958 DEL 3,C  F,GO,Golovniy Obtekatel',1958 May 15,S00007,1958 May 15 0706,Earth,1958?,R,,NII88,SU,OKB1,PS Fairing,,10,,10,,0,,0.5,,0.5,,0.5,,Cone,1959 May  7,207,,1247,,65.12,,LEO/I,,
6,A00007,NNA,1958 DEL 4,C  F,GO part,Fairing section?,1958 May 15,S00007,1958 May 15 0706,Earth,1958?,R,,NII88,SU,OKB1,PS Fairing,,10,,10,,0,,0.5,,0.5,,0.5,,Cone,1959 May  7,207,,1247,,65.12,,LEO/I,,
7,A00008,NNA,1958 DEL 5,C  F,GO part,Fairing section?,1958 May 15,S00007,1958 May 15 0706,Earth,1958?,R,,NII88,SU,OKB1,PS Fairing,,10,,10,,0,,0.5,,0.5,,0.5,,Cone,1959 May  7,207,,1247,,65.12,,LEO/I,,
8,A00009,00009,1958 EPS,R4,Cluster 9 Assembly 4,RTV Motor,1958 Jul 26,R02275,1958 Jul 26 1507,Earth,1959 Oct 23,R,,JPL,US,JPL,RTV Motor,,5,,5,,0,,1.2,,0.1,,1.2,,Cyl,1959 Apr 24,258,,1352,,50.21,,LEO/I,,
9,A00010,NNA,1958 ETA,R3,X-248 Altair,Altair X-248-A3,1958 Oct 11,R02515,1958 Oct 11 0848?,Earth,1958 Oct 13,R,,NASAHQ/AFBMD,US,ABL,Altair,,24,,24,,24,,1.5,,0.5,,1.5,,Cyl,1958 Oct 11,-870,,105600,,35.89,,SO,,
10,A00011,00110,1958 ETA,C AM,TX-8 Falcon,TX-8 Falcon,1958 Oct 11,S00110,1958 Oct 11 0848?,Earth,1958 Oct 13 0446,AR,,AFBMD,US,THKX,TX-8,,16,,5,,0,,0.2,,0.2,,0.2,,Cone,1958 Oct 11,-870,,113860,,35.89,,SO,,
11,A00012,NNA,1958 THE,R4,Cluster 11 Assembly 4,RTV Motor,1958 Dec  6,R02656,1958 Dec  6 0515,Earth,1958 Dec  7,R,,ABMA,US,JPL,RTV Motor,,5,,5,,5,,1.2,,0.1,,1.2,,Cyl,1958 Dec  6,-70,,102200,,28.50,,SO,,
12,A00013,00111,1958 THE,C AY,Despin weight,,1958 Dec  6,S00111,1958 Dec  6 1530,Earth,1958 Dec  7 1952,AR,,JPL,US,JPL,,,0,,0,,0,,0.0,,0.0,,1.5,,Disk + Cable,1958 Dec  6,-70,,102200,,28.50,,SO,,
13,A00014,00111,1958 THE,C AY,Despin weight,,1958 Dec  6,S00111,1958 Dec  6 1530,Earth,1958 Dec  7 1952,AR,,JPL,US,JPL,,,0,,0,,0,,0.0,,0.0,,1.5,,Disk + Cable,1958 Dec  6,-70,,102200,,28.50,,SO,,
14,A00015,00010,1958 ZET,R1,Atlas B 10B,Atlas B 10B,1958 Dec 18,,1958 Dec 18 2306,Earth,1959 Jan 21,R,,AFBMD,US,GDC,Atlas,,3920,,3650,,0,,3.0,,22.9,,22.9,,Cyl,1958 Dec 30,159,,1187,,32.29,,LEO/I,,
15,A00016,NNA,1959 MU,R3  D,8K72E No. B1-6,8K72E,1959 Jan  2,R02704,1959 Jan  2 1653,Earth,1959 Jan  3 0349?,DSO,D00001,RVSN,RU,OKB1,Blok-E,,1472,,1472,,1472,,5.0,,2.7,,5.0,,Cyl,1959 Jan  3,-370,,-242160,,65.00,,EEO,,
16,A00017,00013,1959 BET,R2,Agena A 1022,Agena A,1959 Feb 28,R02762,1959 Feb 28 2156,Earth,1959 Mar  5,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1959 Feb 28,163,,968,,89.70,,LLEO/P,,
17,A00018,NNA,1959 NU,R4  D,Cluster 12 Assembly 4,RTV Motor,1959 Mar  3,R02770,1959 Mar  3 0515,Earth,1959 Mar  3 1654,DSO,D00004,ABMA,US,JPL,RTV Motor,,5,,5,,5,,1.2,,0.1,,1.2,,Cyl,1959 Mar  3,-45,,-393400,,29.00,,EEO,,
18,A00019,NNA,1959 NU,C  YD,Despin weight,,1959 Mar  3,S00113,1959 Mar  3 1632,Earth,1959 Mar  3 1654,DSO,D00005,JPL,US,JPL,,,0,,0,,0,,0.0,,0.0,,1.5,,Disk + Cable,1959 Mar  3,-45,,-393400,,29.00,,EEO,,
19,A00020,NNA,1959 NU,C  YD,Despin weight,,1959 Mar  3,S00113,1959 Mar  3 1632,Earth,1959 Mar  3 1654,DSO,D00006,JPL,US,JPL,,,0,,0,,0,,0.0,,0.0,,1.5,,Disk + Cable,1959 Mar  3,-45,,-393400,,29.00,,EEO,,
20,A00021,00014,1959 GAM,R2,Agena A 1018,Agena A,1959 Apr 13,R02842,1959 Apr 13 2126,Earth,1959 Apr 26,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1959 Apr 13,239,,346,,89.90,,LLEO/P,,
21,A00022,NNA R,1959 GAM,C  MR,Star 10,Star 10,1959 Apr 13,A00023,1959 Apr 15 0004?,Earth,1959 Apr 15 0014?,R,,ARPA/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1959 Apr 14,-235,,404,,89.90,,SO,,
22,A00023,NNA T,1959 GAM,PX-RT--,SRV,SRV,1959 Apr 13,S00014,1959 Apr 15 0004?,Earth,1959 Apr 15 0030?,L,Spitzbergen,ARPA/CIA,US,GEMSD,SRV Mk I,Star 10,71,,71,,0,,0.8,,0.7,,0.8,,Cone,1959 Apr 14,239,,346,,89.90,,LLEO/P,,
23,A00024,NNA S,1959 DEL,R2  S,Able III,AJ10-101A,1959 Aug  7,R03068,1959 Aug  7 1427,Earth,1959 Aug  7 1502?,R,,USAF,US,AJGC,Able,,429,,429,,429,,5.0,,0.8,,5.0,,,1959 Aug  7,-1597,,965,,46.90,,SO,U,
24,A00025,00015,1959 DEL,C AM,1-KS-420,ARC 420,1959 Aug  7,S00015,1959 Aug  7 1430,Earth,1961 Jul  1?,AR,,GSFC,US,ARC,1-KS-420,,2,,2,,0,,0.1,,0.1,,0.1,,Cone,1959 Sep  8,250,,42327,,46.95,,HEO,,
25,A00026,NNA,1959 DEL,C  A,Clamp band half,,1959 Aug  7,S00015,1959 Aug  7 1430,Earth,1961 Jun?,R,,GSFC,US,TRW,,,0,,0,,0,,0.0,,0.0,,0.2,,Half Cyl,1959 Sep  8,250,,42327,,46.95,,HEO,,
26,A00027,NNA,1959 DEL,C  A,Clamp band half,,1959 Aug  7,S00015,1959 Aug  7 1430,Earth,1961 Jun?,R,,GSFC,US,TRW,,,0,,0,,0,,0.0,,0.0,,0.2,,Half Cyl,1959 Sep  8,250,,42327,,46.95,,HEO,,
27,A00028,00018,1959 EPS 1,R2,Agena A 1029,Agena A,1959 Aug 13,R03080,1959 Aug 13 1906,Earth,1959 Sep 28,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1959 Aug 14,215,,732,,80.00,,LLEO/I,,
28,A00029,NNA,1959 EPS,C  M,Star 10,Star 10,1959 Aug 13,S00026,1959 Aug 14 2142,Earth,1961 Feb?,R,,ARPA/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1960 Feb 15,218,,1700,,78.90,,LEO/I,,
29,A00030,00019,1959 ZET,R2,Agena A 1028,Agena A,1959 Aug 19,R03097,1959 Aug 19 1931,Earth,1959 Oct 20,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1959 Aug 20,207,,846,,84.00,,LLEO/I,,
30,A00031,NNA R,1959 ZET,C  MR,Star 10,Star 10,1959 Aug 19,A00032,1959 Aug 20 2227,Earth,1959 Aug 20 2232?,R,,ARPA/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1959 Aug 20,10,,580,,84.00,,TA,,
31,A00032,NNA T,1959 ZET,PX-RT--,SRV 105,SRV,1959 Aug 19,S00019,1959 Aug 20 2227,Earth,1959 Aug 20 2239?,L,25N 167W?,ARPA/CIA,US,GEMSD,SRV Mk IIA,Star 10,71,,71,,0,,0.8,,0.7,,0.8,,Cone,1959 Aug 20,207,,846,,84.00,,LLEO/I,,
32,A00033,NNA,1959 XI,R3  D,8K72E No. I1-7B,8K72E,1959 Sep 12,R03161,1959 Sep 12 0651?,Earth,1959 Sep 12 1815,DSO,D00008,RVSN,RU,OKB1,Blok-E,,1511,,1511,,1511,,5.0,,2.7,,5.0,,Cyl,1959 Sep 12,-371,,-354774,,65.00,,EEO,,
33,A00034,00020,1959 ETA,R3,X-248-A2,X-248-A2 SV-59,1959 Sep 18,R03185,1959 Sep 18 0529,Earth,,O,,GSFC,US,HERC/ABL,Altair,,24,,24,,0,,1.5,,0.5,,1.5,,Cyl,1989 Mar 31,513,,3506,,33.30,,MEO,,
34,A00035,NNA,1959 THE,R3  D,8K72E No. I1-8,8K72E,1959 Oct  4,R03232,1959 Oct  4 0055?,Earth,1959 Oct  4 1504,DSO,D00010,RVSN,RU,OKB1,Blok-E,,1553,,1553,,1553,,5.0,,2.7,,5.0,,Cyl,1959 Oct  5,500,,500000,,55.00,,CLO,,
35,A00036,00024,1959 KAP,R2,Agena A 1051,Agena A,1959 Nov  7,R03336,1959 Nov  7 2035,Earth,1959 Nov 26,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1959 Nov  8,158,,821,,81.64,,LLEO/I,,
36,A00037,00024,1959 KAP,C AM,Star 10,Star 10,1959 Nov  7,A00038,1959 Nov  7 2035,Earth,1959 Nov 26,AR,,ARPA/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1959 Nov  8,158,,821,,81.64,,LLEO/I,,
37,A00038,00024,1959 KAP,PXAR---,SRV 109,SRV,1959 Nov  7,S00024,1959 Nov  7 2035,Earth,1959 Nov 26,AR,,ARPA/CIA,US,GEMSD,SRV Mk IIA,Star 10,71,,71,,0,,0.8,,0.7,,0.8,,Cone,1959 Nov  8,158,,821,,81.64,,LLEO/I,,
38,A00039,00025,1959 LAM,R2-----*,Agena A 1050,Agena A,1959 Nov 20,R03368,1959 Nov 20 1931,Earth,1960 Mar  8,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1959 Nov 20,190,,1658,,80.60,,LEO/I,,
39,A00040,NNA R,1959 LAM,C  MR,Star 10,Star 10,1959 Nov 20,A00041,1959 Nov 21 2120,Earth,1959 Nov 21 2127?,R,,ARPA/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1959 Nov 21,-14,,1391,,80.60,,SO,,
40,A00041,NNA T,1959 LAM,PX-RT--,SRV 107,SRV,1959 Nov 20,S00025,1959 Nov 21 2120,Earth,1959 Nov 21 2143?,L,25N 150W?,ARPA/CIA,US,GEMSD,SRV Mk IIA,Star 10,71,,71,,0,,0.8,,0.7,,0.8,,Cone,1959 Nov 21,190,,1658,,80.60,,LEO/I,,
41,A00042,NNA,1960 ALP,R3  D,Altair SV 67,JATO X-248A7 SV 67,1960 Mar 11,R03599,1960 Mar 11 1305,Earth,1960 Mar 11 2300,DSO,D00012,AFBMD,US,ABL,Altair,,24,,24,,24,,1.7,,0.5,,1.7,,Cyl,1960 Mar 11,-455,,-142121,,24.60,,EEO,,
42,A00043,NNA,1960 GAM,C  Y,Transit 1B despin weight,Despin weight,1960 Apr 13,S00031,1960 Apr 13 1240?,Earth,,O,,BUWEPS,US,APL,,,0,,0,,0,,0.0,,0.0,,0.0,,,1960 May 26,373,,737,,51.28,,LLEO/I,,
43,A00044,NNA,1960-U01,R3--D--*,8K72E No. L1-9,8K72E,1960 Apr 15,R03663,1960 Apr 15 1518,Earth,1960 Apr 16 0930?,DSO,D00013,RVSN,SU,OKB1,Blok-E,,1500,,1500,,1780,,5.0,,2.7,,5.0,,Cyl,1960 Apr 15,50,,200000,,65.00,,TA,,
44,A00045,NNA,1960-U01,PX--D--,[Luna-4],E-3 No. 1,1960 Apr 15,A00044,1960 Apr 15 1519,Earth,1960 Apr 16 0930?,DSO,D00014,NII88,SU,OKB1,E-3,,280,,280,,280,,1.3,,1.2,,1.5,,Ell,1960 Apr 15,50,,200000,,65.00,,TA,,
45,A00046,00032,1960 DEL,R2,Agena A 1055,Agena A,1960 Apr 15,R03665,1960 Apr 15 2036,Earth,1960 Apr 26,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1960 Apr 18,169,,546,,80.01,,LLEO/I,,
46,A00047,00032,1960 DEL,PXA,TOD-3,Transit-On-Discoverer,1960 Apr 15,A00046,1960 Apr 15 2036,Earth,1960 Apr 26,AR,,AFBMD,US,APL,ARPL?,,5,,5,,0,,0.5,,0.5,,0.5,,Box,1960 Apr 18,169,,546,,80.01,,LLEO/I,,
47,A00048,NNA R,1960 DEL,C  MR,Star 10,Star 10,1960 Apr 15,A00049,1960 Apr 16 2236?,Earth,1960 Apr 16 2243?,R,30N 145W?,AFBMD/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1960 Apr 16,-130,,460,,80.41,,SO,,
48,A00049,NNA T,1960 DEL,PX-RT--,SRV 103,SRV,1960 Apr 15,S00032,1960 Apr 16 2236?,Earth,1960 Apr 16 2245?,R,30N 145W?,AFBMD/CIA,US,GEMSD,SRV Mk IIA,Star 10,71,,71,,0,,0.8,,0.7,,0.8,,Cone,1960 Apr 16,166,,603,,80.41,,LLEO/I,,
49,A00050,00043,1960 ZET 1,R2,Agena A 1007,Agena A,1960 May 24,R03733,1960 May 24 1748,Earth,1974 Feb  7,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1960 Jun 26,482,,514,,33.00,,LLEO/I,,
50,A00051,00048,1960 THE,R2,Agena A 1057,Agena A,1960 Aug 10,R03987,1960 Aug 10 2045,Earth,1960 Nov 14,R,,AFBMD,US,LMSD,Agena A,,572,,556,,0,,4.0,,1.5,,4.0,,Cyl,1960 Aug 10,252,,688,,82.90,,LLEO/I,,
51,A00052,NNA R,1960 THE,C  MR,Star 10,Star 10,1960 Aug 10,A00053,1960 Aug 11 2313,Earth,1960 Aug 11 2322,R,,AFBMD/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1960 Aug 11,-206,,514,,82.90,,SO,,
52,A00053,NNA T,1960 THE,PX-RT--,SRV (GRD),SRV,1960 Aug 10,S00048,1960 Aug 11 2313,Earth,1960 Aug 11 2352?,L,25.6N 161.6W,AFBMD/CIA,US,GEMSD,SRV Mk IID,Star 10,71,,71,,0,,0.8,,0.7,,0.8,,Cone,1960 Aug 11,252,,688,,82.90,,LLEO/I,,
53,A00054,00054,1960 KAP,R2,Agena A 1056,Agena A,1960 Aug 18,R04016,1960 Aug 18 2003,Earth,1960 Sep 16,R,,AFBMD,US,LMSD,Agena A,,602,,585,,0,,4.0,,1.5,,4.0,,Cyl,1960 Aug 18,178,,809,,79.70,,LLEO/I,,
54,A00055,00054,1960 KAP,PXA,TOD-4,Transit-On-Discoverer,1960 Aug 18,A00054,1960 Aug 18 2003,Earth,1960 Sep 16,AR,,AFBMD,US,APL,ARPL?,,5,,5,,0,,0.5,,0.5,,0.5,,Box,1960 Aug 18,178,,809,,79.70,,LLEO/I,,
55,A00056,NNA R,1960 KAP,C  MR,Star 10,Star 10,1960 Aug 18,A00057,1960 Aug 19 2243,Earth,1960 Aug 19 2248?,R,,AFBMD/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1960 Aug 19,-300,,178,,79.70,,SO,,
56,A00057,NNA T,1960 KAP,PX-RT--,SRV 101,SRV,1960 Aug 18,S00054,1960 Aug 19 2243,Earth,1960 Aug 19 2309,L,17 06N 162 21W,AFBMD/CIA,US,GEMSD,SRV MkIIA,Star 10,71,,71,,0,,0.8,,0.7,,0.8,,Cone,1960 Aug 19,178,,804,,79.70,,LLEO/I,,
57,A00058,NNA R,1960 LAM,C  MR,Priborniy otsek,PO,1960 Aug 19,S00055,1960 Aug 20 0732,Earth,1960 Aug 20 0757,R,,NII88,SU,OKB1,Vostok PO,,2600,,2600,,0,,2.5,,2.7,,2.5,,DCone,1960 Aug 20,-126,,297,,65.00,,SO,,
58,A00059,00057,1960 MU,R2,Agena A 1058,Agena A,1960 Sep 13,R04076,1960 Sep 13 2220,Earth,1960 Oct 18,R,,AFBMD,US,LMSD,Agena A,,590,,590,,0,,4.0,,1.5,,4.0,,Cyl,1960 Sep 13,200,,756,,80.90,,LLEO/I,,
59,A00060,00057,1960 MU,PXA,Discoverer Optical Beacon,SAO Optical Tracking,1960 Sep 13,A00059,1960 Sep 13 2220,Earth,1960 Oct 18,AR,,AFBMD,US,APL/SAO?,ARPL?,,2,,2,,0,,0.5,,0.5,,0.5,,Box,1960 Sep 13,200,,756,,80.90,,LLEO/I,,
60,A00061,NNA R,1960 MU,C  MR,Star 10,Star 10,1960 Sep 13,A00062,1960 Sep 15 0054?,Earth,1960 Sep 15 0100?,R,,AFBMD/CIA,US,THKE,Star 10,,17,,5,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1960 Sep 15,-300,,240,,80.90,,SO,,
61,A00062,NNA T,1960 MU,PX-RT--,SRV 106,SRV,1960 Sep 13,S00057,1960 Sep 15 0054?,Earth,1960 Sep 15 0120?,L,08 10N 159 14W,AFBMD/CIA,US,GEMSD,SRV Mk IIA,Star 10,71,,71,,0,,0.8,,0.7,,0.8,,Cone,1960 Sep 15,200,,750,,80.90,,LLEO/I,,
62,A00063,NNA X,1960-U02,PX--O--,Blue Scout D-1,HETS,1960 Sep 21,A00064,1960 Sep 21 1304,Earth,1960 Sep 21 1900?,R,AO 77W 14S?,AFBMD,US,,,,13,,13,,23,,0.5,,0.4,,0.5,,Cyl,1960 Sep 21,-5040,,26709,,30.00,,SO,,
63,A00064,NNA X,1960-U02,R4--O--,Cetus NOTS-100,Cetus,1960 Sep 21,R04097,1960 Sep 21 1304,Earth,1960 Sep 21 1900?,R,AO,AFBMD,US,NOTS?,Cetus,NOTS-100,10,,10,,0,,0.5,,0.4,,0.5,,Cyl,1960 Sep 21,-5040,,26709,,30.00,,SO,,
64,A00065,NNA A,1960-U03,PXA-O--,ST-2,ST-2,1960 Oct  4,A00066,1960 Oct  4 1525?,Earth,1960 Oct  4 1643?,AR,AO,LARCN,US,,,,57,,57,,81,,1.2,,0.5,,1.2,,Step Cyl,1960 Oct  4,-4400,,5630,,38.00,,SO,,
65,A00066,NNA X,1960-U03,R4--O--,Altair X-248 SV-93,,1960 Oct  4,R04158,1960 Oct  4 1525?,Earth,1960 Oct  4 1643?,R,AO,LARCN,US,ABL,Altair,,24,,24,,0,,1.5,,0.5,,1.5,,Cyl,1960 Oct  4,-4400,,5630,,38.00,,SO,,
66,A00067,00061,1960 OMI,R2,Agena B 1062,Agena B,1960 Nov 12,R04271,1960 Nov 12 2050,Earth,1960 Dec 29,R,,AFBMD,US,LMSD,Agena B,,730,,720,,0,,6.3,,1.5,,6.3,,Cyl,1960 Nov 20,182,,981,,81.86,,LLEO/I,,
67,A00068,00061,1960 OMI,PXA,TOD-6,Transit-On-Discoverer,1960 Nov 12,A00067,1960 Nov 12 2050,Earth,1960 Dec 29,AR,,AFBMD,US,APL,ARPL?,,5,,5,,0,,0.5,,0.5,,0.5,,Box,1960 Nov 20,182,,981,,81.86,,LLEO/I,,
68,A00069,NNA R,1960 OMI,C  MR,Star 12,Star 12,1960 Nov 12,A00070,1960 Nov 14 2227?,Earth,1960 Nov 14 2232?,R,,AFBMD/CIA,US,THKE,Star 12,,33,,10,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1960 Nov 20,-300,,240,,81.86,,SO,,
69,A00070,NNA T,1960 OMI,PX-RT--,SRV 507,SRV,1960 Nov 12,S00061,1960 Nov 14 2227?,Earth,1960 Nov 14 2239,L,30N 151W?,AFBMD/CIA,US,GEMSD,SRV,Star 12,157,,157,,0,,0.8,,0.7,,0.8,,Cone,1960 Nov 20,182,,981,,81.86,,LLEO/I,,
70,A00071,NNA R,1960 RHO,C  MR,Priborniy otsek,PO,1960 Dec  1,S00065,1960 Dec  2 0840?,Earth,1960 Dec  2,R,,NII88,SU,OKB1,Vostok PO,,2600,,2600,,0,,2.5,,2.7,,2.5,,DCone,1960 Dec  2,-235,,166,,65.00,,SO,,
71,A00072,00067,1960 SIG,R2,Agena B 1103,Agena B,1960 Dec  7,R04361,1960 Dec  7 2029,Earth,1961 Apr  2,R,,AFBMD,US,LMSD,Agena B,,730,,720,,0,,6.3,,1.5,,6.3,,Cyl,1960 Dec  8,241,,665,,81.50,,LLEO/I,,
72,A00073,00067,1960 SIG,PXA,TOD-7,Transit-On-Discoverer,1960 Dec  7,A00072,1960 Dec  7 2029,Earth,1961 Apr  2,AR,,AFBMD,US,APL,ARPL?,,5,,5,,0,,0.5,,0.5,,0.5,,Box,1960 Dec  8,241,,665,,81.50,,LLEO/I,,
73,A00074,NNA R,1960 SIG,C  MR,Star 12,Star 12,1960 Dec  7,A00075,1960 Dec 10 2315?,Earth,1960 Dec 10 2320?,R,,AFBMD/CIA,US,THKE,Star 12,,33,,10,,0,,0.3,,0.3,,0.3,,Cyl + Cone,1960 Dec 10,-122,,591,,81.50,,SO,,
74,A00075,NNA T,1960 SIG,PX-RT--,SRV 508,SRV,1960 Dec  7,S00067,1960 Dec 10 2315?,Earth,1960 Dec 10 2344,L,20N 169W?,AFBMD/CIA,US,GEMSD,SRV Mk IV,Star 12,157,,157,,0,,0.8,,0.7,,0.8,,Cone,1960 Dec 10,241,,659,,81.50,,LLEO/I,,
75,A00076,00068,1960 TAU,R2,Agena B 1101,Agena B,1960 Dec 20,R04391,1960 Dec 20 2040,Earth,1961 Jan 23,R,,AFBMD,US,LMSD,Agena B,,730,,720,,0,,6.3,,1.5,,6.3,,Cyl,1960 Dec 21,206,,628,,83.40,,LLEO/I,,
76,A00077,00079,1961 ALP 2,R2,Agena A 2102,Agena A 2102,1961 Jan 31,R04477,1961 Jan 31 2031,Earth,1970 Oct  9 0515?,R,,AFBMD,US,LMSD,Agena A,,500,,500,,0,,4.0,,1.5,,4.0,,Cyl + 2 Pan,1961 Mar  2,474,,553,,97.40,,LLEO/S,,
77,A00078,00071,1961 BET 1,R4-----*,Blok-L No. L1-7,Blok-L,1961 Feb  4,S00072,1961 Feb  4 0127,Earth,1961 Feb 26,R,,RVSN,SU,OKB1,Blok-L,,5000,,900,,0,,2.7,,2.5,,2.7,,Cyl,1961 Feb  4,212,,318,,65.00,,LLEO/I,,
78,A00079,NNA,1961 GAM,R4  D,Blok-L No. L1-6B,Blok-L,1961 Feb 12,S00076,1961 Feb 12 0043,Earth,1961 Feb 14,DSO,D00015,RVSN,SU,OKB1,Blok-L,,5000,,900,,0,,2.7,,2.5,,2.7,,Cyl,1961 Feb 12,229,,282,,65.00,,LLEO/I,,
79,A00080,00085,1961 DEL 2,C AV,S-56A Canister,,1961 Feb 16,S00082,1961 Feb 16 1317,Earth,,AO,,LARCN,US,LARCN,12' Sph Canister,,29,,29,,0,,1.0,,0.5,,1.0,,Cyl,1969 Jul 21,639,,2458,,38.87,,LEO/I,,
80,A00081,00083,1961 EPS 1,R2,Agena B 1104,Agena B,1961 Feb 17,R04530,1961 Feb 17 2032,Earth,1962 Jul 28,R,,AFBMD,US,LMSD,Agena B,,750,,740,,0,,6.3,,1.5,,6.3,,Cyl,1961 Feb 18,284,,787,,80.91,,LLEO/I,,
81,A00082,00083,1961 EPS 1,PXA,TOD-8,Transit-On-Discoverer,1961 Feb 17,A00081,1961 Feb 17 2032,Earth,1962 Jul 28,AR,,AFBMD,US,APL,ARPL?,,5,,5,,0,,0.5,,0.5,,0.5,,Box,1961 Feb 18,284,,787,,80.91,,LLEO/I,,
82,A00083,00084,1961 ZET,R2,Agena B 1102,Agena B,1961 Feb 18,R04535,1961 Feb 18 2306,Earth,1962 Apr 20,R,,AFBMD,US,LMSD,Agena B,,800,,790,,0,,6.3,,1.5,,6.3,,Cyl,1961 Feb 19,256,,1062,,80.70,,LEO/I,,
83,A00084,00087,1961 ETA,R2-----*,Ablestar 007,AJ10-104,1961 Feb 22,R04547,1961 Feb 22 0352?,Earth,1961 Mar 30,R,,AFBMD,US,AJ,Ablestar,,670,,600,,0,,4.8,,1.4,,4.8,,Cyl,1961 Feb 22,167,,1002,,28.38,,LLEO/I,,
84,A00085,00087,1961 ETA,PXA,Lofti,Lofti,1961 Feb 22,S00087,1961 Feb 22 0352?,Earth,1961 Mar 30,AR,,NRL,US,NRL,"NRL 20""",,26,,26,,0,,0.3,,0.3,,0.6,,Sphere + Ann,1961 Feb 22,167,,1002,,28.38,,LLEO/I,,
85,A00086,00087,1961 ETA,C AY,Transit 3B despin weight,,1961 Feb 22,S00087,1961 Feb 22 0352?,Earth,1961 Mar 30,AR,,BUWEPS,US,APL,,,0,,0,,0,,0.0,,0.0,,0.0,,Disk + Cable,1961 Feb 22,167,,1002,,28.38,,LLEO/I,,
86,A00087,00087,1961 ETA,C AY,Transit 3B despin weight,,1961 Feb 22,S00087,1961 Feb 22 0352?,Earth,1961 Mar 30,AR,,BUWEPS,US,APL,,,0,,0,,0,,0.0,,0.0,,0.0,,Disk + Cable,1961 Feb 22,167,,1002,,28.38,,LLEO/I,,
87,A00088,NNA R,1961 THE,C  MR,Priborniy otsek,PO,1961 Mar  9,S00091,1961 Mar  9 0746,Earth,1961 Mar  9,R,,NII88,SU,OKB1,Vostok PO,,2600,,2600,,0,,2.5,,2.7,,2.5,,DCone,1961 Mar  9,-216,,172,,64.90,,SO,,
